,0
11311,0
11312,0
11313,0
11314,0
11315,0
11316,0
11317,1
11318,0
11319,0
11320,0
11321,0
11322,0
11323,0
11324,1
11325,1
11326,1
11327,0
11328,-1
11329,0
11330,0
11331,0
11332,1
11333,-1
11334,1
11335,0
11336,1
11337,0
11338,0
11339,0
11340,0
11341,0
11342,0
11343,0
11344,0
11345,1
11346,1
11347,0
11348,0
11349,1
11350,0
11351,0
11352,1
11353,0
11354,0
11355,0
11356,-1
11357,0
11358,1
11359,0
11360,0
11361,0
11362,0
11363,0
11364,0
11365,0
11366,0
11367,0
11368,0
11369,0
11370,4
11371,0
11372,-1
11373,0
11374,1
11375,-1
11376,0
11377,1
11378,0
11379,0
11380,0
11381,0
11382,0
11383,0
11384,1
11385,0
11386,1
11387,0
11388,0
11389,0
11390,0
11391,0
11392,1
11393,1
11394,1
11395,1
11396,1
11397,1
11398,6
11399,-1
11400,1
11401,4
11402,1
11403,6
11404,1
11405,0
11406,1
11407,0
11408,0
11409,1
11410,0
11411,1
11412,0
11413,0
11414,0
11415,0
11416,0
11417,7
11418,0
11419,-1
11420,0
11421,0
11422,0
11423,0
11424,0
11425,1
11426,1
11427,1
11428,0
11429,1
11430,0
11431,0
11432,0
11433,0
11434,1
11435,0
11436,2
11437,0
11438,0
11439,3
11440,0
11441,0
11442,1
11443,0
11444,1
11445,0
11446,0
11447,0
11448,0
11449,0
11450,1
11451,1
11452,0
11453,1
11454,0
11455,1
11456,0
11457,0
11458,0
11459,0
11460,1
11461,0
11462,1
11463,0
11464,0
11465,1
11466,0
11467,0
11468,0
11469,0
11470,1
11471,0
11472,0
11473,0
11474,0
11475,1
11476,0
11477,0
11478,0
11479,0
11480,1
11481,0
11482,1
11483,1
11484,0
11485,-1
11486,0
11487,1
11488,1
11489,1
11490,0
11491,1
11492,1
11493,1
11494,0
11495,0
11496,0
11497,0
11498,0
11499,0
11500,1
11501,0
11502,0
11503,0
11504,0
11505,0
11506,0
11507,0
11508,0
11509,0
11510,0
11511,1
11512,-1
11513,0
11514,7
11515,-1
11516,0
11517,0
11518,0
11519,1
11520,0
11521,0
11522,0
11523,1
11524,0
11525,0
11526,1
11527,1
11528,1
11529,0
11530,1
11531,0
11532,0
11533,1
11534,6
11535,0
11536,0
11537,1
11538,0
11539,0
11540,0
11541,0
11542,0
11543,0
11544,0
11545,0
11546,1
11547,0
11548,0
11549,1
11550,0
11551,0
11552,0
11553,0
11554,0
11555,1
11556,1
11557,-1
11558,-1
11559,1
11560,1
11561,0
11562,1
11563,0
11564,2
11565,0
11566,0
11567,0
11568,0
11569,0
11570,0
11571,0
11572,1
11573,0
11574,1
11575,0
11576,1
11577,0
11578,2
11579,0
11580,0
11581,1
11582,1
11583,0
11584,0
11585,0
11586,1
11587,1
11588,0
11589,1
11590,-1
11591,1
11592,0
11593,1
11594,0
11595,1
11596,0
11597,1
11598,1
11599,1
11600,1
11601,1
11602,1
11603,1
11604,1
11605,0
11606,0
11607,0
11608,1
11609,1
11610,0
11611,0
11612,-1
11613,-1
11614,0
11615,0
11616,0
11617,0
11618,0
11619,-1
11620,1
11621,6
11622,0
11623,1
11624,0
11625,0
11626,1
11627,0
11628,0
11629,0
11630,0
11631,0
11632,0
11633,1
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,1
11644,0
11645,0
11646,0
11647,0
11648,0
11649,0
11650,4
11651,0
11652,1
11653,-1
11654,0
11655,1
11656,0
11657,0
11658,0
11659,0
11660,0
11661,0
11662,0
11663,0
11664,0
11665,1
11666,0
11667,1
11668,0
11669,0
11670,0
11671,0
11672,1
11673,0
11674,0
11675,1
11676,0
11677,1
11678,0
11679,0
11680,1
11681,0
11682,0
11683,0
11684,0
11685,-1
11686,0
11687,1
11688,1
11689,1
11690,0
11691,-1
11692,1
11693,4
11694,0
11695,1
11696,0
11697,1
11698,1
11699,-1
11700,0
11701,1
11702,0
11703,0
11704,0
11705,0
11706,0
11707,1
11708,0
11709,1
11710,0
11711,0
11712,0
11713,0
11714,0
11715,0
11716,0
11717,1
11718,0
11719,0
11720,6
11721,1
11722,0
11723,0
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,0
11731,1
11732,0
11733,0
11734,3
11735,0
11736,0
11737,0
11738,1
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,1
11748,1
11749,0
11750,0
11751,1
11752,0
11753,0
11754,0
11755,0
11756,0
11757,0
11758,0
11759,0
11760,1
11761,1
11762,0
11763,1
11764,0
11765,1
11766,1
11767,1
11768,0
11769,1
11770,1
11771,1
11772,1
11773,7
11774,1
11775,1
11776,0
11777,0
11778,-1
11779,0
11780,1
11781,2
11782,-1
11783,1
11784,4
11785,1
11786,0
11787,1
11788,0
11789,0
11790,0
11791,0
11792,0
11793,0
11794,0
11795,1
11796,1
11797,0
11798,1
11799,1
11800,1
11801,0
11802,1
11803,1
11804,0
11805,1
11806,1
11807,0
11808,0
11809,0
11810,0
11811,0
11812,-1
11813,0
11814,0
11815,7
11816,1
11817,0
11818,0
11819,0
11820,0
11821,-1
11822,0
11823,0
11824,0
11825,0
11826,0
11827,0
11828,0
11829,0
11830,1
11831,0
11832,-1
11833,1
11834,0
11835,1
11836,0
11837,1
11838,1
11839,0
11840,0
11841,0
11842,0
11843,1
11844,1
11845,0
11846,0
11847,1
11848,1
11849,0
11850,0
11851,0
11852,0
11853,0
11854,0
11855,0
11856,1
11857,1
11858,1
11859,0
11860,0
11861,0
11862,0
11863,3
11864,0
11865,1
11866,0
11867,-1
11868,0
11869,0
11870,0
11871,0
11872,0
11873,1
11874,1
11875,0
11876,1
11877,0
11878,1
11879,0
11880,1
11881,1
11882,0
11883,1
11884,7
11885,0
11886,0
11887,1
11888,0
11889,0
11890,-1
11891,0
11892,0
11893,0
11894,0
11895,0
11896,0
11897,0
11898,0
11899,1
11900,1
11901,0
11902,1
11903,0
11904,1
11905,0
11906,0
11907,1
11908,1
11909,0
11910,1
11911,1
11912,1
11913,0
11914,1
11915,1
11916,1
11917,0
11918,0
11919,-1
11920,0
11921,1
11922,0
11923,0
11924,1
11925,0
11926,1
11927,0
11928,0
11929,0
11930,1
11931,1
11932,0
11933,0
11934,0
11935,0
11936,0
11937,1
11938,0
11939,1
11940,1
11941,1
11942,1
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,0
11952,0
11953,3
11954,1
11955,1
11956,0
11957,0
11958,1
11959,1
11960,1
11961,0
11962,1
11963,0
11964,1
11965,2
11966,0
11967,0
11968,0
11969,1
11970,0
11971,0
11972,0
11973,0
11974,1
11975,0
11976,1
11977,1
11978,0
11979,1
11980,0
11981,0
11982,3
11983,-1
11984,0
11985,0
11986,0
11987,1
11988,0
11989,0
11990,0
11991,1
11992,1
11993,0
11994,0
11995,1
11996,0
11997,1
11998,0
11999,0
12000,1
12001,0
12002,0
12003,7
12004,0
12005,0
12006,0
12007,0
12008,0
12009,0
12010,3
12011,0
12012,0
12013,0
12014,0
12015,0
12016,0
12017,0
12018,0
12019,-1
12020,0
12021,0
12022,1
12023,0
12024,-1
12025,0
12026,0
12027,0
12028,0
12029,0
12030,0
12031,1
12032,-1
12033,0
12034,0
12035,0
12036,0
12037,0
12038,1
12039,0
12040,0
12041,0
12042,5
12043,1
12044,0
12045,7
12046,1
12047,0
12048,0
12049,1
12050,0
12051,0
12052,1
12053,0
12054,0
12055,1
12056,0
12057,1
12058,0
12059,0
12060,0
12061,0
12062,5
12063,1
12064,0
12065,0
12066,0
12067,1
12068,1
12069,0
12070,0
12071,0
12072,1
12073,0
12074,0
12075,0
12076,6
12077,0
12078,-1
12079,1
12080,1
12081,0
12082,0
12083,1
12084,1
12085,0
12086,0
12087,0
12088,1
12089,0
12090,0
12091,0
12092,0
12093,0
12094,0
12095,0
12096,0
12097,1
12098,1
12099,0
12100,1
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,1
12108,0
12109,2
12110,0
12111,0
12112,0
12113,-1
12114,0
12115,1
12116,0
12117,1
12118,0
12119,0
12120,0
12121,4
12122,4
12123,4
12124,0
12125,1
12126,0
12127,6
12128,1
12129,0
12130,0
12131,0
12132,0
12133,1
12134,0
12135,1
12136,0
12137,1
12138,1
12139,1
12140,7
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,0
12149,-1
12150,0
12151,0
12152,6
12153,0
12154,0
12155,1
12156,1
12157,0
12158,-1
12159,1
12160,0
12161,0
12162,0
12163,-1
12164,1
12165,0
12166,0
12167,1
12168,1
12169,0
12170,0
12171,0
12172,0
12173,0
12174,2
12175,0
12176,1
12177,-1
12178,0
12179,0
12180,0
12181,0
12182,0
12183,1
12184,2
12185,0
12186,0
12187,0
12188,0
12189,0
12190,0
12191,0
12192,1
12193,1
12194,1
12195,0
12196,1
12197,1
12198,5
12199,0
12200,6
12201,0
12202,0
12203,0
12204,1
12205,1
12206,0
12207,6
12208,0
12209,-1
12210,2
12211,0
12212,0
12213,0
12214,0
12215,0
12216,0
12217,1
12218,0
12219,0
12220,0
12221,0
12222,1
12223,2
12224,4
12225,0
12226,1
12227,0
12228,1
12229,0
12230,1
12231,0
12232,1
12233,7
12234,0
12235,1
12236,0
12237,0
12238,0
12239,3
12240,1
12241,6
12242,0
12243,0
12244,0
12245,1
12246,1
12247,1
12248,0
12249,0
12250,0
12251,0
12252,2
12253,7
12254,-1
12255,0
12256,1
12257,1
12258,1
12259,1
12260,0
12261,0
12262,0
12263,7
12264,0
12265,7
12266,1
12267,0
12268,1
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,0
12277,0
12278,0
12279,-1
12280,0
12281,1
12282,1
12283,2
12284,-1
12285,1
12286,0
12287,2
12288,1
12289,5
12290,0
12291,0
12292,7
12293,1
12294,1
12295,0
12296,0
12297,2
12298,0
12299,0
12300,0
12301,0
12302,0
12303,0
12304,0
12305,-1
12306,0
12307,0
12308,0
12309,0
12310,0
12311,1
12312,0
12313,0
12314,0
12315,-1
12316,1
12317,0
12318,1
12319,0
12320,1
12321,0
12322,0
12323,0
12324,0
12325,1
12326,1
12327,0
12328,1
12329,0
12330,0
12331,1
12332,0
12333,1
12334,0
12335,6
12336,0
12337,0
12338,0
12339,0
12340,0
12341,0
12342,0
12343,1
12344,0
12345,1
12346,0
12347,0
12348,-1
12349,1
12350,1
12351,0
12352,3
12353,-1
12354,0
12355,1
12356,0
12357,1
12358,0
12359,0
12360,1
12361,0
12362,0
12363,0
12364,1
12365,0
12366,0
12367,1
12368,2
12369,1
12370,0
12371,-1
12372,0
12373,0
12374,1
12375,1
12376,0
12377,2
12378,2
12379,0
12380,0
12381,6
12382,0
12383,0
12384,0
12385,1
12386,0
12387,1
12388,2
12389,0
12390,1
12391,0
12392,1
12393,0
12394,1
12395,0
12396,0
12397,0
12398,0
12399,0
12400,2
12401,1
12402,0
12403,0
12404,0
12405,2
12406,0
12407,0
12408,0
12409,1
12410,0
12411,1
12412,0
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,0
12420,0
12421,6
12422,0
12423,0
12424,0
12425,0
12426,0
12427,1
12428,-1
12429,0
12430,0
12431,1
12432,7
12433,0
12434,1
12435,0
12436,-1
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,-1
12445,1
12446,1
12447,-1
12448,1
12449,-1
12450,0
12451,1
12452,5
12453,0
12454,0
12455,1
12456,0
12457,0
12458,1
12459,0
12460,0
12461,-1
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,0
12469,0
12470,0
12471,0
12472,6
12473,0
12474,6
12475,-1
12476,0
12477,0
12478,0
12479,-1
12480,0
12481,1
12482,1
12483,0
12484,0
12485,0
12486,0
12487,0
12488,0
12489,0
12490,1
12491,0
12492,0
12493,1
12494,1
12495,0
12496,1
12497,2
12498,0
12499,0
12500,0
12501,1
12502,0
12503,0
12504,1
12505,1
12506,7
12507,0
12508,0
12509,0
12510,0
12511,0
12512,0
12513,0
12514,2
12515,0
12516,0
12517,1
12518,0
12519,0
12520,0
12521,1
12522,0
12523,0
12524,0
12525,0
12526,0
12527,0
12528,-1
12529,0
12530,1
12531,-1
12532,0
12533,1
12534,0
12535,0
12536,0
12537,0
12538,0
12539,0
12540,1
12541,7
12542,1
12543,0
12544,0
12545,0
12546,1
12547,0
12548,0
12549,0
12550,0
12551,0
12552,1
12553,-1
12554,0
12555,0
12556,6
12557,0
12558,1
12559,0
12560,0
12561,6
12562,0
12563,0
12564,0
12565,1
12566,0
12567,0
12568,0
12569,2
12570,1
12571,0
12572,0
12573,0
12574,1
12575,0
12576,1
12577,0
12578,-1
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,-1
12586,0
12587,0
12588,1
12589,0
12590,0
12591,1
12592,2
12593,-1
12594,1
12595,0
12596,1
12597,2
12598,1
12599,-1
12600,0
12601,0
12602,0
12603,-1
12604,2
12605,1
12606,6
12607,0
12608,-1
12609,3
12610,0
12611,1
12612,1
12613,1
12614,1
12615,0
12616,1
12617,0
12618,1
12619,-1
12620,0
12621,1
12622,0
12623,1
12624,0
12625,0
12626,0
12627,1
12628,1
12629,0
12630,0
12631,2
12632,0
12633,0
12634,0
12635,-1
12636,0
12637,1
12638,0
12639,0
12640,0
12641,1
12642,0
12643,1
12644,0
12645,1
12646,0
12647,0
12648,1
12649,0
12650,2
12651,1
12652,0
12653,1
12654,0
12655,0
12656,1
12657,4
12658,1
12659,0
12660,0
12661,0
12662,0
12663,1
12664,0
12665,1
12666,0
12667,3
12668,1
12669,0
12670,0
12671,0
12672,0
12673,0
12674,1
12675,0
12676,0
12677,1
12678,0
12679,0
12680,0
12681,0
12682,0
12683,0
12684,1
12685,0
12686,0
12687,0
12688,0
12689,0
12690,0
12691,0
12692,0
12693,0
12694,1
12695,1
12696,0
12697,0
12698,0
12699,0
12700,0
12701,1
12702,0
12703,0
12704,0
12705,0
12706,0
12707,0
12708,0
12709,0
12710,0
12711,0
12712,-1
12713,0
12714,0
12715,0
12716,1
12717,0
12718,1
12719,0
12720,1
12721,1
12722,1
12723,0
12724,0
12725,0
12726,0
12727,0
12728,1
12729,0
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,-1
12742,2
12743,0
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,7
12751,0
12752,2
12753,1
12754,1
12755,1
12756,0
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,1
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,0
12771,0
12772,0
12773,1
12774,0
12775,0
12776,0
12777,0
12778,0
12779,0
12780,0
12781,0
12782,0
12783,0
12784,0
12785,0
12786,1
12787,1
12788,0
12789,1
12790,0
12791,0
12792,0
12793,0
12794,-1
12795,0
12796,0
12797,1
12798,1
12799,0
12800,0
12801,1
12802,1
12803,1
12804,0
12805,0
12806,0
12807,0
12808,0
12809,0
12810,0
12811,1
12812,1
12813,1
12814,0
12815,1
12816,0
12817,0
12818,0
12819,0
12820,1
12821,-1
12822,0
12823,0
12824,-1
12825,0
12826,-1
12827,1
12828,0
12829,0
12830,0
12831,1
12832,1
12833,0
12834,0
12835,0
12836,0
12837,1
12838,0
12839,1
12840,1
12841,0
12842,0
12843,1
12844,1
12845,0
12846,1
12847,0
12848,0
12849,0
12850,1
12851,-1
12852,0
12853,0
12854,0
12855,1
12856,0
12857,0
12858,7
12859,0
12860,1
12861,1
12862,0
12863,2
12864,0
12865,0
12866,0
12867,0
12868,2
12869,0
12870,0
12871,0
12872,1
12873,1
12874,0
12875,1
12876,6
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,1
12887,0
12888,1
12889,0
12890,0
12891,2
12892,0
12893,0
12894,0
12895,0
12896,0
12897,-1
12898,0
12899,0
12900,0
12901,-1
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,1
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,0
12918,0
12919,0
12920,1
12921,1
12922,0
12923,0
12924,0
12925,0
12926,0
12927,0
12928,0
12929,0
12930,0
12931,0
12932,0
12933,0
12934,1
12935,1
12936,0
12937,-1
12938,0
12939,0
12940,1
12941,1
12942,1
12943,0
12944,0
12945,1
12946,0
12947,1
12948,2
12949,0
12950,0
12951,0
12952,2
12953,0
12954,7
12955,1
12956,1
12957,-1
12958,0
12959,0
12960,0
12961,0
12962,1
12963,0
12964,0
12965,1
12966,1
12967,1
12968,0
12969,0
12970,-1
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,0
12979,0
12980,0
12981,0
12982,0
12983,0
12984,0
12985,0
12986,0
12987,0
12988,1
12989,0
12990,1
12991,1
12992,0
12993,0
12994,1
12995,1
12996,1
12997,0
12998,0
12999,1
13000,1
13001,1
13002,1
13003,1
13004,1
13005,0
13006,0
13007,0
13008,0
13009,0
13010,0
13011,1
13012,1
13013,1
13014,1
13015,1
13016,0
13017,1
13018,0
13019,1
13020,0
13021,0
13022,1
13023,1
13024,0
13025,2
13026,1
13027,1
13028,0
13029,0
13030,0
13031,0
13032,4
13033,1
13034,0
13035,1
13036,0
13037,0
13038,0
13039,1
13040,1
13041,0
13042,1
13043,1
13044,1
13045,0
13046,0
13047,0
13048,1
13049,3
13050,0
13051,1
13052,-1
13053,0
13054,0
13055,1
13056,0
13057,0
13058,0
13059,1
13060,0
13061,0
13062,1
13063,0
13064,0
13065,0
13066,0
13067,1
13068,0
13069,1
13070,0
13071,1
13072,0
13073,1
13074,0
13075,1
13076,0
13077,0
13078,0
13079,0
13080,1
13081,0
13082,0
13083,1
13084,0
13085,0
13086,1
13087,0
13088,0
13089,0
13090,0
13091,0
13092,1
13093,0
13094,0
13095,0
13096,1
13097,1
13098,2
13099,1
13100,1
13101,1
13102,0
13103,1
13104,0
13105,0
13106,-1
13107,0
13108,1
13109,0
13110,0
13111,0
13112,0
13113,0
13114,0
13115,0
13116,0
13117,0
13118,0
13119,1
13120,0
13121,1
13122,1
13123,1
13124,0
13125,0
13126,1
13127,1
13128,1
13129,0
13130,0
13131,0
13132,1
13133,0
13134,0
13135,1
13136,1
13137,0
13138,0
13139,0
13140,0
13141,0
13142,1
13143,0
13144,1
13145,1
13146,1
13147,0
13148,1
13149,1
13150,1
13151,0
13152,0
13153,1
13154,4
13155,0
13156,1
13157,0
13158,0
13159,-1
13160,1
13161,0
13162,1
13163,1
13164,0
13165,1
13166,1
13167,1
13168,0
13169,1
13170,1
13171,0
13172,0
13173,1
13174,0
13175,0
13176,1
13177,1
13178,0
13179,0
13180,0
13181,0
13182,0
13183,1
13184,0
13185,1
13186,0
13187,1
13188,1
13189,0
13190,0
13191,0
13192,0
13193,0
13194,1
13195,1
13196,0
13197,-1
13198,0
13199,0
13200,1
13201,1
13202,1
13203,1
13204,0
13205,1
13206,-1
13207,0
13208,4
13209,0
13210,1
13211,-1
13212,0
13213,0
13214,1
13215,1
13216,0
13217,0
13218,1
13219,0
13220,0
13221,0
13222,1
13223,1
13224,1
13225,0
13226,0
13227,1
13228,1
13229,0
13230,1
13231,0
13232,0
13233,1
13234,1
13235,0
13236,0
13237,0
13238,0
13239,0
13240,1
13241,1
13242,0
13243,0
13244,0
13245,1
13246,0
13247,0
13248,0
13249,-1
13250,0
13251,2
13252,4
13253,0
13254,0
13255,0
13256,0
13257,1
13258,1
13259,0
13260,1
13261,0
13262,0
13263,0
13264,0
13265,1
13266,0
13267,0
13268,0
13269,1
13270,0
13271,0
13272,1
13273,0
13274,2
13275,0
13276,1
13277,0
13278,0
13279,4
13280,1
13281,0
13282,0
13283,0
13284,0
13285,0
13286,3
13287,0
13288,4
13289,0
13290,0
13291,1
13292,0
13293,2
13294,0
13295,0
13296,1
13297,0
13298,1
13299,1
13300,1
13301,0
13302,0
13303,0
13304,0
13305,1
13306,0
13307,0
13308,1
13309,1
13310,-1
13311,0
13312,-1
13313,0
13314,1
13315,0
13316,0
13317,0
13318,0
13319,0
13320,0
13321,1
13322,1
13323,0
13324,0
13325,0
13326,0
13327,0
13328,1
13329,1
13330,0
13331,0
13332,0
13333,1
13334,0
13335,0
13336,1
13337,0
13338,1
13339,0
13340,0
13341,0
13342,0
13343,0
13344,1
13345,1
13346,0
13347,0
13348,0
13349,1
13350,1
13351,0
13352,0
13353,0
13354,0
13355,1
13356,1
13357,0
13358,1
13359,1
13360,0
13361,0
13362,1
13363,1
13364,1
13365,0
13366,0
13367,0
13368,0
13369,1
13370,0
13371,0
13372,0
13373,1
13374,1
13375,1
13376,0
13377,0
13378,0
13379,1
13380,0
13381,0
13382,0
13383,0
13384,0
13385,1
13386,0
13387,1
13388,0
13389,1
13390,0
13391,0
13392,1
13393,0
13394,0
13395,0
13396,0
13397,0
13398,0
13399,0
13400,0
13401,0
13402,4
13403,0
13404,0
13405,7
13406,0
13407,0
13408,1
13409,0
13410,0
13411,0
13412,0
13413,0
13414,0
13415,0
13416,0
13417,0
13418,1
13419,0
13420,0
13421,0
13422,0
13423,0
13424,1
13425,1
13426,0
13427,0
13428,0
13429,-1
13430,1
13431,0
13432,1
13433,1
13434,0
13435,1
13436,0
13437,1
13438,-1
13439,0
13440,1
13441,0
13442,0
13443,0
13444,0
13445,1
13446,0
13447,0
13448,0
13449,0
13450,-1
13451,0
13452,1
13453,0
13454,0
13455,0
13456,0
13457,1
13458,0
13459,0
13460,1
13461,0
13462,0
13463,0
13464,0
13465,0
13466,2
13467,0
13468,0
13469,-1
13470,0
13471,1
13472,0
13473,1
13474,1
13475,0
13476,1
13477,0
13478,0
13479,0
13480,1
13481,0
13482,0
13483,0
13484,0
13485,0
13486,1
13487,0
13488,0
13489,0
13490,0
13491,1
13492,0
13493,0
13494,0
13495,0
13496,0
13497,0
13498,0
13499,1
13500,0
13501,1
13502,0
13503,0
13504,0
13505,0
13506,0
13507,1
13508,0
13509,0
13510,0
13511,0
13512,0
13513,0
13514,0
13515,0
13516,0
13517,0
13518,0
13519,0
13520,1
13521,3
13522,0
13523,0
13524,0
13525,0
13526,3
13527,0
13528,0
13529,0
13530,0
13531,0
13532,0
13533,1
13534,0
13535,0
13536,1
13537,0
13538,0
13539,0
13540,1
13541,0
13542,0
13543,2
13544,0
13545,1
13546,0
13547,2
13548,0
13549,0
13550,0
13551,1
13552,1
13553,0
13554,0
13555,0
13556,0
13557,1
13558,0
13559,0
13560,0
13561,0
13562,0
13563,0
13564,0
13565,0
13566,0
13567,0
13568,0
13569,1
13570,0
13571,0
13572,1
13573,1
13574,0
13575,0
13576,0
13577,1
13578,0
13579,0
13580,0
13581,0
13582,0
13583,1
13584,0
13585,0
13586,1
13587,0
13588,1
13589,0
13590,1
13591,0
13592,0
13593,1
13594,0
13595,0
13596,0
13597,0
13598,1
13599,0
13600,0
13601,1
13602,1
13603,1
13604,1
13605,1
13606,0
13607,0
13608,1
13609,1
13610,0
13611,0
13612,1
13613,1
13614,0
13615,1
13616,4
13617,0
13618,-1
13619,1
13620,0
13621,1
13622,0
13623,0
13624,0
13625,1
13626,0
13627,0
13628,1
13629,0
13630,0
13631,0
13632,0
13633,1
13634,0
13635,0
13636,0
13637,1
13638,0
13639,0
13640,1
13641,0
13642,0
13643,1
13644,1
13645,1
13646,1
13647,1
13648,1
13649,0
13650,0
13651,1
13652,0
13653,0
13654,0
13655,0
13656,0
13657,6
13658,0
13659,0
13660,0
13661,0
13662,0
13663,0
13664,0
13665,0
13666,1
13667,1
13668,0
13669,0
13670,0
13671,0
13672,0
13673,0
13674,1
13675,0
13676,0
13677,5
13678,0
13679,1
13680,0
13681,0
13682,1
13683,1
13684,0
13685,0
13686,2
13687,0
13688,0
13689,0
13690,0
13691,-1
13692,0
13693,0
13694,1
13695,0
13696,0
13697,1
13698,0
13699,1
13700,0
13701,0
13702,0
13703,0
13704,0
13705,1
13706,1
13707,0
13708,0
13709,1
13710,0
13711,0
13712,1
13713,0
13714,0
13715,0
13716,0
13717,0
13718,1
13719,-1
13720,1
13721,1
13722,0
13723,0
13724,0
13725,0
13726,0
13727,0
13728,0
13729,1
13730,1
13731,0
13732,1
13733,0
13734,0
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,1
13750,6
13751,1
13752,0
13753,0
13754,0
13755,0
13756,0
13757,1
13758,0
13759,0
13760,0
13761,0
13762,0
13763,0
13764,1
13765,0
13766,0
13767,0
13768,0
13769,0
13770,1
13771,0
13772,1
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,0
13781,0
13782,0
13783,0
13784,0
13785,1
13786,0
13787,1
13788,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,0
13795,0
13796,0
13797,1
13798,0
13799,0
13800,0
13801,0
13802,0
13803,0
13804,0
13805,0
13806,1
13807,0
13808,1
13809,1
13810,0
13811,0
13812,0
13813,0
13814,0
13815,0
13816,0
13817,0
13818,0
13819,0
13820,0
13821,0
13822,0
13823,1
13824,1
13825,1
13826,0
13827,1
13828,1
13829,0
13830,0
13831,1
13832,0
13833,1
13834,0
13835,0
13836,0
13837,1
13838,1
13839,0
13840,0
13841,0
13842,0
13843,0
13844,0
13845,0
13846,0
13847,1
13848,0
13849,0
13850,0
13851,-1
13852,0
13853,0
13854,1
13855,0
13856,0
13857,0
13858,0
13859,5
13860,0
13861,0
13862,1
13863,0
13864,0
13865,0
13866,-1
13867,1
13868,1
13869,1
13870,0
13871,0
13872,1
13873,1
13874,3
13875,1
13876,0
13877,1
13878,0
13879,1
13880,0
13881,1
13882,-1
13883,1
13884,0
13885,0
13886,0
13887,1
13888,1
13889,1
13890,0
13891,1
13892,0
13893,0
13894,0
13895,1
13896,0
13897,0
13898,0
13899,0
13900,0
13901,0
13902,1
13903,0
13904,1
13905,1
13906,1
13907,1
13908,0
13909,0
13910,0
13911,4
13912,0
13913,0
13914,-1
13915,0
13916,0
13917,0
13918,0
13919,1
13920,0
13921,0
13922,0
13923,7
13924,0
13925,0
13926,-1
13927,0
13928,0
13929,1
13930,0
13931,0
13932,1
13933,1
13934,0
13935,0
13936,0
13937,0
13938,0
13939,0
13940,1
13941,0
13942,0
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,1
13951,0
13952,0
13953,0
13954,0
13955,0
13956,1
13957,0
13958,0
13959,0
13960,0
13961,0
13962,0
13963,1
13964,1
13965,0
13966,1
13967,0
13968,0
13969,6
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,1
13977,0
13978,0
13979,0
13980,0
13981,1
13982,0
13983,0
13984,0
13985,1
13986,-1
13987,7
13988,0
13989,7
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,1
13997,7
13998,6
13999,-1
14000,6
14001,1
14002,1
14003,0
14004,0
14005,1
14006,0
14007,0
14008,0
14009,1
14010,0
14011,1
14012,0
14013,1
14014,0
14015,0
14016,0
14017,0
14018,1
14019,0
14020,1
14021,0
14022,1
14023,0
14024,0
14025,0
14026,0
14027,1
14028,0
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,1
14036,0
14037,1
14038,1
14039,1
14040,6
14041,0
14042,7
14043,0
14044,0
14045,1
14046,7
14047,0
14048,0
14049,7
14050,0
14051,0
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,6
14059,1
14060,1
14061,0
14062,0
14063,0
14064,0
14065,1
14066,7
14067,1
14068,0
14069,0
14070,1
14071,1
14072,1
14073,0
14074,6
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
